Country,Year,GDP,Consumption,Public_Consumption,Public_Investment,Private_Investment,Debt,Taxes,Wages,Private_Capital,Public_Capital,DebttoGDP
Finland,1998,160048.40607616602,75447.9567821994,32891.79503637141,6591.650620453573,35559.07680787334,75435.92212237911,86403.90992725716,74558.86285836542,378461.3180513768,114238.82202497173,0.35248086115367455
Finland,1999,167074.40715235626,78283.5398369916,33828.8543326267,6578.271689467655,37506.418950057276,73621.07785692654,87979.77536966569,78296.70691403215,385155.9725351627,117152.4187322517,0.33465927518756694
Finland,2000,176686.40126439612,80982.23886204351,34830.48541928463,6230.000906841471,40756.046689380884,79755.41190035109,96861.03302198443,82003.08326100193,392946.8336295423,119802.97907606847,0.34843654949921543
Finland,2001,181351.10732111058,82577.56263951243,36134.032254019214,6171.151965087407,41488.801384464896,78785.33269795089,94771.8893431316,83886.784881242,403164.3499051667,121849.275401556,0.34642744082482213
Finland,2002,184411.26046661864,85205.10845528859,38006.559495117646,6816.657142147241,39848.93283971476,78638.15936591548,96895.42077670386,85735.58277635601,413088.4634313117,123633.60836250652,0.34324910441929396
Finland,2003,188121.07083958486,89337.4831053852,39665.45562761169,7274.914131957791,40988.50546207547,84947.98318598335,97401.01925676095,87641.2017805994,420309.7320310489,126084.63727817722,0.36416973225938276
Finland,2004,195657.69363506383,92255.83000542325,41443.57343588227,7648.030370260809,43553.71493368831,87924.61667406202,100447.4190208549,90745.94487994871,427562.02237165725,128883.01749688544,0.3645908253066316
Finland,2005,201091.76171750974,95228.73262828811,43047.65161321838,7228.3418410961585,46092.12808050217,84748.30862418485,103920.08401924628,94515.54600297977,435773.60133799195,131729.58832325527,0.3451011588306025
Finland,2006,209173.52371732818,99411.90706679574,44572.84607938044,6990.561471442401,47625.847047434654,84138.43175217812,108878.26718296224,98424.49177153921,445254.4530584778,133755.31737668198,0.3324130069824888
Finland,2007,220287.10725893825,101992.55735079374,45742.851759385754,7675.820811154554,53303.264402468325,79301.89834660136,113847.80253426917,101152.9040463517,455027.7408828007,135245.42760168202,0.3056919709824173
Finland,2008,222016.11520658323,104375.10714897994,47874.73569918281,7960.454883136179,54383.67906737528,77072.97559860564,115572.31841819533,104657.4089947997,468063.4345561803,137144.13188348638,0.30373921252181435
Finland,2009,204084.26821188332,101138.6989185729,49115.65542566452,7997.843883704476,46850.61033812844,90062.77442756234,105329.64996799514,101638.42378914978,480226.83209178655,138981.81780071757,0.3929749250282005
Finland,2010,210551.81906690987,105258.56377085688,49895.36588368267,7704.875837912242,48050.00055954073,105513.71434326704,108314.77523248918,103622.46667934959,485029.3426656509,140813.5766967597,0.4478042527385502
Finland,2011,215582.87160246063,109212.07626194319,50510.44893329262,8167.182932681821,49387.0249989093,112155.88325116705,113869.37742681384,105881.06976135421,489947.64085408574,141974.89777740007,0.47698130763198504
Finland,2012,212300.81369723682,109581.07306323106,51392.18511612138,8579.844041362943,49497.796236650276,122829.08120020342,113679.22529242244,106222.45295812849,495647.12766804756,143548.8784083881,0.5460695038377467
Finland,2013,210222.00183882398,109011.27054472578,51863.10058780384,8780.901023749755,46945.79601450398,127839.58843400377,114748.8145783618,104439.00372930031,500417.2866014029,145400.13542359718,0.5886634078143658
Finland,2014,209214.99278411284,109265.80889078602,51650.507144744595,8808.463930727483,45434.680976482305,135597.69904668984,114294.57080716304,103029.65627985446,501977.1965689676,147301.0269733434,0.6377172028855262
Finland,2015,210192.0,109654.0,51644.0,7908.0,45023.0,144537.0,112067.0,102572.0,502408.234342752,149200.6452468768,0.6876427266499201
Finland,2016,215598.4208685223,111825.49597721253,51533.65648893108,9012.043376143121,49700.66463445105,148006.5963719954,115134.67592823946,104225.67587826695,502687.23745799315,149957.82154881983,0.6868695948858922
Finland,2017,222719.34345636918,112487.61051421321,51160.64702850573,9132.537763152677,52760.377433295005,148288.26864369822,116304.56329540498,104132.1412996075,506878.47885589337,152056.09469696647,0.6717467718708001
Finland,2018,225378.05162494167,113230.83501788213,52029.23340071528,9701.057378323743,55427.810604882594,147303.10216140567,116732.42886020835,106074.09423106826,510995.38778893254,153509.14576105386,0.6725100288480197
Finland,2019,228419.5707759933,113073.04086342784,53632.88993593242,10067.898219706763,55781.8829545781,149221.8998094253,118013.61795041227,107858.57250936114,518637.1228746458,156053.70198006206,0.6821613378864488
Finland,2020,222729.2428296838,107697.01880676893,54430.332039347224,10845.927712659706,54916.51905174688,167753.36373572532,113410.65842535709,104463.30984057588,476494.14972538257,163577.81034022072,0.7993561947145994
Finland,2021,228689.62474029677,110992.1123756642,56728.38257735939,9655.445034841605,55847.689790214936,167231.42547206237,119973.70791888065,108575.26338046296,485548.7652302439,168599.82962044058,0.7954492916177581
Finland,2022,230435.8743462751,111951.47715859108,55690.437432895786,9546.115748276938,56835.10546185017,170439.51096179822,120881.09998960968,109218.82035119316,485531.4531615903,170536.73065442705,0.8542246321603697
Finland,2023,228271.20005354393,113114.91868014188,58643.16310822568,9327.521584900609,53277.893045980854,175959.60779064317,121183.32106284719,110779.90094371192,477280.53608445567,169578.12793770674,0.921364587169413
Finland,2024,229220.38009170047,113016.64562429399,59744.00292378232,10033.058674995018,50416.97122732408,189005.08339424548,122306.29942188851,111161.04060070438,475559.86522317346,170929.31967486415,0.9926996888713341
France,1995,1.5766375946455796e6,828724.836550637,369937.72127038264,73099.20665684679,311337.05455203244,923442.1272966897,803166.136909838,805135.1525958085,3.3815143084987323e6,1.20989675826935e6,0.45329935200527716
France,1996,1.5986583926599917e6,846824.4057816525,379546.1986523014,73097.5495234832,311119.90964581666,958506.6179363207,833242.3446402965,816998.8959530971,3.4304848111849637e6,1.231794391482823e6,0.4724666654664369
France,1997,1.6390695946292214e6,852907.2925741811,388449.2389688925,68773.12560856865,310803.9512120125,1.0160194485727462e6,849969.6356275303,831218.2903705221,3.4839231196977627e6,1.2553796009596034e6,0.4838253986276843
France,1998,1.6956515622029281e6,881379.1748526524,388011.40756701946,68832.24538944167,328016.35084606125,1.0597115153051526e6,874731.0982952025,853943.4691678814,3.5261221232043817e6,1.2693574527329651e6,0.49306084966761826
France,1999,1.753293202468174e6,906212.6600731404,401068.32719641086,72345.14219647368,353721.7397861084,1.0769274753999473e6,913682.6561773466,891405.8788785142,3.5928315655704676e6,1.2860442524133157e6,0.4887622325767588
France,2000,1.8258972007781814e6,947214.9044001935,412053.3822381384,78162.97195821615,381273.590166169,1.0904509237803747e6,936799.4200815357,927689.0001363058,3.675514732516018e6,1.304273490370384e6,0.48195747253730914
France,2001,1.8605852667931316e6,969650.0316163236,416227.3213677708,78087.69881803589,388123.44958412374,1.103741183909723e6,956441.2179580717,950488.2289994649,3.764588150377274e6,1.3259895949569505e6,0.48784251719054333
France,2002,1.8804422522458122e6,977633.1403245407,431118.497867372,77070.07887149428,382412.96733147476,1.1518842185526723e6,954305.168346558,969564.0622393786,3.857542590966037e6,1.347227523384537e6,0.5141463391632068
France,2003,1.8986410130374741e6,992625.2838049763,444176.43892048777,80942.70065304403,389201.48397818505,1.241025208903869e6,954367.2026777145,980525.5951127028,3.9444542804474263e6,1.3693771704438953e6,0.5585081080196124
France,2004,1.953096082540706e6,1.0176735911195044e6,454067.15644503816,84770.15729716037,406972.08723889367,1.3062192257202736e6,985245.1578729186,998350.3373943485,4.033654402880826e6,1.3951966138707646e6,0.5807942118876059
France,2005,1.9899800103900796e6,1.0424944096853612e6,463020.91568224423,88524.60867797528,422975.5155512389,1.356888735798342e6,1.0100299279470557e6,1.0156004788471528e6,4.123868237073273e6,1.4214003774329848e6,0.603760185392257
France,2006,2.0440029231348408e6,1.0721822751732843e6,468573.5323427154,89551.34309187945,447591.4033261732,1.3367946276324822e6,1.044332218703634e6,1.0378522709657418e6,4.213918137165234e6,1.4466893219776303e6,0.5906609458994178
France,2007,2.0957264134619543e6,1.0958161742440627e6,473699.22567807237,91728.9224380326,473334.6671280875,1.372213846952459e6,1.0612881212960158e6,1.053699874551196e6,4.315326579476818e6,1.4698711362296315e6,0.6054505453810441
France,2008,2.103682713856823e6,1.107918939490042e6,477582.24449236755,93459.76574062328,482437.8409235063,1.4687741553554062e6,1.0682591230073152e6,1.0612338788109433e6,4.438478333123673e6,1.4955505015919753e6,0.6604615757158154
France,2009,2.0442681845062093e6,1.0897848905972796e6,496761.848441328,98663.30151220749,438485.7860944496,1.7183219988172678e6,1.0346513052293656e6,1.0630153332770127e6,4.543884849679142e6,1.51364910718133e6,0.7959729610491609
France,2010,2.085152828848404e6,1.111480653518302e6,503941.2711014542,100030.71201738258,447936.0270767174,1.7990266170817318e6,1.054238362861441e6,1.07881581146582e6,4.601592603106232e6,1.5370729835748908e6,0.8259213311242647
France,2011,2.1359823084014375e6,1.130631428482645e6,511943.5899029448,95961.07433993142,463493.0549081756,1.8956695980029625e6,1.1045018282009054e6,1.1024911179474432e6,4.665256641981818e6,1.5590036834843135e6,0.8568124805161277
France,2012,2.139923043028272e6,1.1286651910602846e6,518325.0842837673,97454.4765183887,463420.1276809411,1.9632073944275363e6,1.1281891030567596e6,1.1157014766311087e6,4.717809010297072e6,1.5696395081090434e6,0.8952822888849505
France,2013,2.156648290733037e6,1.1334689829836143e6,525682.842234812,98655.47158680596,458709.68398140714,2.0392792701160533e6,1.1571205386657445e6,1.1268802953710956e6,4.781216510338352e6,1.5863842971774167e6,0.9296639645023074
France,2014,2.178172191994175e6,1.1392160035599426e6,530713.4043973382,92814.57958292037,456509.7392746617,2.0946262060316755e6,1.1722982867776453e6,1.139641376241429e6,4.828030880808247e6,1.5988697970088474e6,0.9508543482523437
France,2015,2.2014016e6,1.1470476e6,529876.7,86767.6,452605.3,2.134871e6,1.1823268e6,1.1430907e6,4.874779535786771e6,1.6061145995878638e6,0.9697780722972128
France,2016,2.220340041982949e6,1.1630546076783035e6,535545.231154929,87074.1267646269,464523.11549290176,2.179257836982799e6,1.1904681795119233e6,1.158994100500413e6,4.9137194178406065e6,1.6055453868543531e6,0.986571677572269
France,2017,2.2665893558309516e6,1.1822224969586676e6,548332.8552919185,87192.8748751323,485513.2681218907,2.2385055436319937e6,1.2307623606674117e6,1.189036367412741e6,4.9501101195297865e6,1.6015721841185282e6,0.9985424991860774
France,2018,2.303893812234677e6,1.204845941663243e6,549355.204726412,90167.75241113524,503985.75816264644,2.270024747148698e6,1.2451983684488528e6,1.2050642643347613e6,5.012074042072327e6,1.5998093341702113e6,1.0073107917022381
France,2019,2.3506168878236413e6,1.2201786974128017e6,552826.6857380329,97678.8665423162,526916.5273361618,2.3073121937547717e6,1.2447248021184679e6,1.2013425017637792e6,5.114858162911023e6,1.6109245768087618e6,1.015647854980917
France,2020,2.175722839552519e6,1.1168253998047903e6,551324.6114573167,90345.55897589908,488150.1989638862,2.500048802462647e6,1.1480522186350327e6,1.1215289248442075e6,4.841417048516864e6,1.5519927663885232e6,1.2243526388443275
France,2021,2.325460622693641e6,1.176747362174792e6,579780.3512155322,94719.89912288834,546093.2371539304,2.622787286516958e6,1.2296547184156359e6,1.19201466797708e6,5.187259262374825e6,1.6567938793819468e6,1.216439002404328
France,2022,2.3886213662136625e6,1.2367053370533707e6,588196.2019620197,99194.9419494195,560986.1398613986,2.66010170101701e6,1.2820048600486007e6,1.240532265322653e6,5.341137236992393e6,1.6997284139629211e6,1.2373828024008464
France,2023,2.4230129271178017e6,1.268237008589504e6,584758.0022973923,102610.62629656935,553282.0991993416,2.6596104719941025e6,1.2478641109606186e6,1.2423543984775492e6,5.431215639941564e6,1.7221066434569203e6,1.2804479766810426
France,2024,2.451843059870686e6,1.2826561424133007e6,592846.1667646318,106639.51633218574,541779.9983205979,2.775432026198673e6,1.2613479721219246e6,1.2619646485851037e6,5.509171825838888e6,1.7404775496103992e6,1.348072417071558
Germany,1995,2.356244920751848e6,1.2700231685003445e6,462698.0015683293,63408.85868402918,552884.7753249531,1.2864042487465248e6,1.079247083145213e6,1.2705402419029062e6,4.997896397665988e6,1.45559527316312e6,0.4595086828471632
Germany,1996,2.380695053753074e6,1.2975748445258643e6,473413.32015619735,61892.44564431375,545962.7344164298,1.3480534397146027e6,1.0931758906619102e6,1.2763979414742324e6,5.149690134122575e6,1.461924906844217e6,0.46982367533242736
Germany,1997,2.4248469166676984e6,1.3216437423396434e6,474068.93392594066,58372.22834362968,547351.3426516287,1.4178148638777812e6,1.1087805330989317e6,1.2802192564346998e6,5.280205706358243e6,1.4639926219501155e6,0.4722820200022302
Germany,1998,2.4756613587063695e6,1.336605699073161e6,477068.5022677973,58635.500887398935,561996.6476040229,1.4814957602050877e6,1.129926173338592e6,1.2986881285742458e6,5.421984955650171e6,1.4668615977994937e6,0.48553748911285105
Germany,1999,2.5283785922076027e6,1.3777998222914664e6,496117.1902576774,68440.91191255767,577316.6011417166,1.5258564699295252e6,1.1787382694110058e6,1.327743223340677e6,5.575429757416703e6,1.4713125042997482e6,0.4958109928092083
Germany,2000,2.6011114503816795e6,1.4261716030534352e6,505607.32824427483,67659.23664122137,595210.9923664122,1.5408668091603054e6,1.2054180152671756e6,1.3858100763358779e6,5.700006630081857e6,1.4693960486462875e6,0.48501754886930304
Germany,2001,2.643656154800178e6,1.449794699514744e6,508918.83105154784,66947.22392804247,569532.4447013208,1.5349480427217665e6,1.1771689002877818e6,1.3875049669472238e6,5.832039801658419e6,1.467809446589518e6,0.4821954616470739
Germany,2002,2.6376254537689514e6,1.441056302939711e6,515298.83502977673,69116.42584288324,524536.7404560229,1.5779095783804306e6,1.164718722566256e6,1.3764740076399269e6,5.945652529199231e6,1.4676540575829167e6,0.5042729240042099
Germany,2003,2.6236535219183215e6,1.4571644342450355e6,513497.5646309479,65970.40089921319,505417.52529037086,1.6619356500562008e6,1.1723597321094042e6,1.3652093480704383e6,6.03161879009046e6,1.4692834207304397e6,0.5410112227631972
Germany,2004,2.654135077261416e6,1.4673198680479194e6,505614.9082701545,59461.77440824122,499812.48914867756,1.7242559175878232e6,1.1558944383355519e6,1.3553608426413566e6,6.119995546696823e6,1.472962239285968e6,0.561264162009821
Germany,2005,2.677661877129962e6,1.4932106014552824e6,506960.9468545639,59113.935709680394,502447.7295753891,1.797251197384176e6,1.1646829234595192e6,1.3452530625402967e6,6.169530616518894e6,1.465212878904567e6,0.582978946420663
Germany,2006,2.7812002063391986e6,1.5270201180718748e6,513271.04946409125,64260.90445348771,541288.473663094,1.8466254370378861e6,1.2113142660629335e6,1.3645314380695822e6,6.210992812782323e6,1.455636479767974e6,0.5792117001603344
Germany,2007,2.861539154219336e6,1.526250267331525e6,514348.1050415912,63935.570288492934,564157.3147533234,1.822429508897919e6,1.2503416215486093e6,1.3777467610675253e6,6.277299606504407e6,1.450044991557126e6,0.5658020081999198
Germany,2008,2.886953807044342e6,1.5437790587474497e6,529849.8143585055,68440.945935399,576323.7409269811,1.8814369655141656e6,1.2749289210494042e6,1.4179130105141099e6,6.382568894892885e6,1.4486106227782494e6,0.5845060616773775
Germany,2009,2.7268721503624576e6,1.5162466241703932e6,545370.0565280617,71831.09371412327,513693.56760952994,1.973229534545534e6,1.2307285231633848e6,1.39820028646716e6,6.474184053807488e6,1.4488099265087962e6,0.6618190734611884
Germany,2010,2.8396182368972516e6,1.5386366844373988e6,555947.4044235008,74369.97144377246,544813.733048133,2.3010475683775065e6,1.2411502839335932e6,1.4300947893028152e6,6.498669543899629e6,1.45250445159246e6,0.7463122234049387
Germany,2011,2.946348317619676e6,1.5692709506494622e6,561423.7753536914,75645.4398215186,589508.8543510207,2.31240220527507e6,1.309638424987397e6,1.4731795218328668e6,6.522217423815683e6,1.4527277383625812e6,0.7317110767615248
Germany,2012,2.959977160017342e6,1.5897241226168699e6,569804.6970001375,73000.17975912278,590998.2975753667,2.363094923390892e6,1.3333749246597795e6,1.5108310158505251e6,6.583568569088031e6,1.454054331348333e6,0.7550066703848846
Germany,2013,2.9717389952103505e6,1.5849872483360635e6,582611.0846171391,72389.01905492546,581781.7081009351,2.3018111509672604e6,1.3457795102531672e6,1.5254753364158494e6,6.641981473079848e6,1.4517132600457068e6,0.7471318993957746
Germany,2014,3.0365467772294856e6,1.5875891539909446e6,593705.0414610571,71350.6638856387,600707.1272320293,2.263376405351783e6,1.373723355547642e6,1.5585999898255074e6,6.694632924203113e6,1.4499900195152385e6,0.7325951691841432
Germany,2015,3.08703e6,1.604872e6,605942.0,73640.0,609619.0,2.1974738e6,1.401532e6,1.594004e6,6.7893547122683395e6,1.4534753156876762e6,0.7118407660437378
Germany,2016,3.155638295771031e6,1.6312876528334683e6,626040.4527228554,77116.95340430996,632511.3081952318,2.1553469492563256e6,1.4473433148320066e6,1.636874592608687e6,6.857744606625942e6,1.4539490882991375e6,0.6915795777116371
Germany,2017,3.2439342475352557e6,1.6583918091660258e6,640385.794508949,80616.84298630644,653131.417337395,2.0757222941342494e6,1.4882120507255546e6,1.686037820319419e6,6.924324494535587e6,1.4541465034722683e6,0.6574682891986763
Germany,2018,3.280753210027515e6,1.6790956511770103e6,650149.9923570774,86825.51207581781,682971.5683277287,1.9933047997554268e6,1.526669023234485e6,1.7350408896361971e6,6.995618253635634e6,1.4557156636391175e6,0.6359612767040473
Germany,2019,3.3128354015453057e6,1.698627019433388e6,671979.3959260127,89568.71926949192,700740.8101147272,1.944110793725123e6,1.5523896043081246e6,1.778565207211426e6,7.115060539147928e6,1.4684846129607419e6,0.6266004942568866
Germany,2020,3.175967087279455e6,1.5606004546667773e6,707812.1692391235,96246.6981435974,677836.3751829253,2.16098931441036e6,1.4842504901013337e6,1.7432476461330317e6,6.73274713417115e6,1.4490749961484217e6,0.7392823777689872
Germany,2021,3.300149667058012e6,1.6019582186931467e6,732401.5737446339,94712.36142353986,699021.3387583907,2.2420651365375826e6,1.567640548121992e6,1.758967028436741e6,6.977935047388388e6,1.4827256934762327e6,0.7580621948671226
Germany,2022,3.359854131399648e6,1.7148007781904545e6,731204.2581503659,96599.20664999116,725763.6625483211,2.163643851537431e6,1.5690728248145059e6,1.7525859673058945e6,7.085781782020847e6,1.4861249002317677e6,0.7646301593842667
Germany,2023,3.330631028875452e6,1.7045247154291847e6,714546.6601411408,95896.02311299158,705816.9274245749,2.0765141851249586e6,1.5204875199317976e6,1.7602390236971313e6,7.005917387581795e6,1.4499772976619408e6,0.789811203100507
