DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2000,10911.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2001,11668.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2002,12359.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2003,12911.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2004,13679.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2005,14450.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2006,15477.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2007,17004.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2008,18726.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2009,18580.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2010,18815.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2011,18709.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2012,18275.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2013,17861.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2014,18197.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2015,18712.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2016,19740.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2017,21011.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2018,22584.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2019,24391.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2020,25114.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2021,27431.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2022,29525.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2023,32696.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovenia,2024,34739.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,1995,6108.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,1996,7008.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,1997,8197.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,1998,8584.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,1999,7922.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2000,9091.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2001,9465.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2002,10400.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2003,11560.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2004,12571.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2005,14289.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2006,16304.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2007,19882.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2008,23376.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2009,24069.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2010,25006.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2011,26171.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2012,26971.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2013,27544.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2014,28687.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2015,30443.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2016,32004.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2017,34554.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2018,37449.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2019,40295.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2020,41052.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2021,43455.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2022,46720.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2023,51616.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Slovakia,2024,55404.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,1995,40904.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,1996,48571.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,1997,61473.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,1998,64407.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,1999,65943.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2000,79200.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2001,55448.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2002,62578.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2003,69905.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2004,81538.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2005,100875.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2006,108988.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2007,127138.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2008,134980.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2009,124472.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2010,157651.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2011,159316.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2012,190202.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2013,200680.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2014,204182.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2015,229697.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2016,251776.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2017,230196.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2018,196121.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2019,211547.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2020,184924.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2021,187418.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2022,206080.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2023,301071.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Türkiye,2024,412407.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2000,14319.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2001,17975.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2002,20465.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2003,20248.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2004,23792.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2005,34022.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2006,42357.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2007,50836.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2008,61018.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2009,41437.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2010,49099.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2011,55136.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2012,68716.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2013,68827.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2014,46861.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2015,32146.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2016,30864.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2017,38955.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2018,45834.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2019,59917.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2020,59628.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2021,69160.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2022,82141.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ukraine,2023,83194.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,1995,466753.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,1996,498006.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,1997,634225.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,1998,685265.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,1999,760870.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2000,880660.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2001,915305.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2002,932643.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2003,892051.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2004,969145.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2005,1014277.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2006,1085005.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2007,1148455.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2008,1001139.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2009,885983.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2010,945942.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2011,953701.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2012,1039738.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2013,1037372.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2014,1121016.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2015,1280859.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2016,1179798.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2017,1148630.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2018,1184844.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,United Kingdom,2019,1251553.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2008,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2009,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2010,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2011,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2012,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2013,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2014,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2015,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2016,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2017,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2018,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2019,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2020,,,C
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2021,2095.5,e,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2022,2301.1,e,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Kosovo*,2023,2730.5,e,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2013,22.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2014,21.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2015,27.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2016,25.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2017,26.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2018,23.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2019,25.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2020,25.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2021,26.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2022,24.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2023,26.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Albania,2024,29.5,p,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,1995,51.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,1996,50.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,1997,49.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,1998,49.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,1999,49.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,2000,48.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,2001,48.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,2002,47.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,2003,47.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,2004,47.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,Percentage of gross domestic product (GDP),Total - all NACE activities,Compensation of employees,Austria,2005,46.2,,
